SampleID	ZJTKAE3	ZJXC41N	ZK112BX	ZK4CK8Y	ZKFV71L	ZKVR426	ZL63I8R	ZL9BTWF	ZLGD9M0	ZLPRB8E	ZLPZS0H	ZLTUJTN	ZLYEM2C	ZLZNCLZ	ZLZQMEV	ZM7JY3G	ZM8YXDM	ZMBH10Z	ZMBVNFM	ZMS5W76	ZN0JE53	ZN3TBJM	ZN9YTFN	ZNDMXI3	ZOZOW1T	ZPDABJR	ZPEL6L3	ZPF36E2	ZPMBHPS	ZQFL1P3	ZQMVU4Q	ZR47VBL	ZRB0F6P	ZRLZ98T	ZTJ7L7Z	ZTLIFAS	ZTMFN3O	ZTTL3YH	ZTUO1AO	ZTXY83G	ZUL3S6O	ZUPAQVU	ZV14SIB	ZVBQY1N	ZVC4YUG	ZVGW5FI	ZVM4N7A	ZVNCGHM	ZVTCAK9	ZW61YGW	ZWCZHHY	ZWFDEY0	ZWHMV5E	ZWLGEWL	ZX52KVK	ZXSO14L	ZY1ZKJY	ZY7IW45	ZY9XQJP	ZYXQKWY
nRPLC_495.2962_9.1	63290.95286	147811.5267	22310.02474	141214.3944	34157.93733	30688.46917	35668.65389	54324.64125	38788.68917	145266.701	15151.59571	24883.97174	37917.511	89194.62913	35283.86846	35240.68167	84978.835	47895.44857	34271.40364	167117.5	47474.99438	45438.88325	23700.51913	82006.92333	66100.2608	24536.395	38820.66667	30377.9375	99861.94	25556.4525	6912295	64747.67	116270.6481	51189.01	36996.685	67047.35	445966.1978	74031.27	145444.335	28438.44714	35325.40818	63783.80778	51927.05	31034.928	58352.958	69743.15667	202153.7111	54145.565	12427.618	71717.80125	71680.34333	74002.3	26013.686	49172.16	17653.60445	66821.31	40562.94929	53454.79333	120900.5614	78482.06714
nRPLC_514.2838_9.6	673972.1864	199323.418	25704.31937	88054.04222	65456.58593	183549.2028	70361.10333	27982.25856	74861.65367	32425.889	154813.6443	133957.1987	49959.294	35757.3907	34918.04462	15007.13608	91811.935	122488.3786	18857.55027	116207	298809.8769	2752295.415	32405.26013	29704.96867	316236.634	152551.655	20659.3865	79412.4075	21015.115	238442.6225	42839.76167	133361.485	62237.87065	208739.0667	1331954.25	80539.326	380337.7756	161013.995	122869.26	42063.692	54228.06182	133740.2911	52976.48333	41286.65527	56869.074	12255.965	591540.8889	31314.7445	63523.85333	5802.846125	58870.54378	449621.1588	18723.5024	42886.21286	79467.74276	16984.8	134498.2622	1931357.467	357593.4714	50621.17486
nRPLC_391.2856_9.5	324747.7857	244280.4067	258823.2784	318225.7444	260180.0473	829454.6333	364998.1	521062.4375	447296.7833	134902.354	252042.6857	515864.1783	400061.57	683849.8043	297214.2477	300335.1042	182495.2275	261927.8857	347568.7364	265999.8	587986.6688	595948.6725	142262.69	905193.9333	620168.7044	225094.315	428993.7833	427760.325	63361.275	198402.35	1207836.767	842694.45	877534.8825	477652.5	471973.0333	435469.96	192881.1011	221214.7	70093.085	809402.4	314977.6455	435678.5	456018.7833	588726.0933	448673.74	1598715.6	240805.4111	364342.245	419295.4	1187587.338	620260.9423	452505.1	257118.58	387551.7429	779144.8552	285576.2	427556.5071	1562361.317	548074.5571	585626.7714
nRPLC_301.2173_10.3	1811330.9	2108987.933	2048414.737	2836217.556	1860638.48	1548351.792	926725.6056	1149722.281	2438180.833	925132.31	618609.7429	1332427.583	3752449.9	561842.1609	767880.0923	694333.6417	3677955.375	1485944.857	2424390.882	1467406	1314497.069	1819889.3	2395894.125	1274638.567	2602018.974	1601255.85	1181479.967	3713142.75	1485166	1856121.25	6555519.667	3378410.25	701827.8875	1613460	1097414	1119938.26	4768001.889	926381.6	1294611.5	1184960.843	2565002.273	1528536.444	1921029.333	1328557	979187.82	1054083.7	2274033.667	2569881.929	848360.0667	1159785.625	4160257.889	2300236	3925948	2136361.429	1944687.207	2302072	3055813.143	1087711.325	1442553.971	1049501.286
nRPLC_253.2172_10.3	14243341.07	10796908.07	12853146	14770184.33	9821726.333	13204924.5	8175859.667	6653677.938	6340542.25	6659070.5	5105686.857	9638189.304	3866739.71	6439679.391	12266040.85	6674470.667	7391253.625	14636265.71	5262833.727	15144260	8749071.25	18625782	10900073.63	10776793.83	8833489.38	4915302.667	14775012.67	11095141.75	11088312.5	13928742.25	23340053.33	8278739.25	10956070.85	15949810	7034474.833	6236417.2	10854869.56	10293765	12126430	8057754.714	8986819.273	11702784.44	6405616.333	12101918	12467816.6	7434424.333	13509284.89	5350567.143	10065536.67	5772076.125	7694791.778	11352624	11166517.4	10799718	9742152.69	15490050	20302247.86	11066409.42	15772226.29	18224425.71
nRPLC_329.2487_10.7	2236783.786	3026705.067	3409078.105	2342271.278	2134936.56	2526139.229	1662480.728	1461397.906	1870933.033	2327613.3	1147089.807	2100171.913	1995270.6	1454872.557	1612142.392	1277666.617	2790228.25	3272311.143	1971048	3034521	1918341.063	3077000.325	2448884.213	2181421.333	3224384.289	1546223.7	1622579.167	3213440	2981292	2838854	8202897	3071923.5	1952329.555	1979067.333	2087515.333	1344135.32	3214457.556	1804551	2321099.5	1821016	2338979.182	2342374.111	1820490.783	2598752.4	1625526.9	1715892.333	3014022.444	2828060.143	1401556.067	2075682.625	3018098.667	2614981	3977536.8	2636904.286	2672994.993	3655995	3848649.214	1629475.408	2196321	2374238.143
nRPLC_407.2804_9.2	71430.57786	229787.236	78722.35316	31765.55444	38089.796	163188.9642	26603.72556	27244.38	691841.3692	62597.056	29231.66786	93856.48565	412719.164	1142695.379	56452.41846	111364.08	37177.85625	132982.0814	1444808.13	74085.02	446552.7019	145200.6913	232265.1856	589195.3167	752732.6136	1220080.06	68706.80833	45449.0625	35838.715	1445080.65	46304.45	75000.915	49277.46174	2066448.8	1169871.523	180518.768	114463.1989	62966.185	26701.87	289386.2986	392496.6264	1822202.517	490995.875	140601.6047	18177.7158	165628.2967	250687.0122	890940.0679	71580.35333	348807.965	780800.5089	135206.3125	55687.876	23978.37714	71929.49655	34522.3	448215.7957	256043.0083	83343.46143	263630.6971
nRPLC_229.1445_7.4	142509.9764	109490.378	124537.8674	76258.20889	216920.7053	72446.22917	90465.10556	116642.4619	48302.995	119959.473	76459.65429	57905.8087	103533.066	111806.7717	108570.6015	143798.3925	101896.195	135725.5343	194974.2718	52680.99	100791.4094	133875.0805	94588.57188	65107.47833	184134.5576	280367.9867	200221.7167	56625.84	102260.655	95176.725	83725.9	67062.765	171285.277	104397.24	89192.16333	167736.712	75056.64889	63876.45	65842.31	189193.4914	62570.42182	111613.96	156997.3367	69823.128	76834.902	63665.34667	70072.41667	819553.2321	234047.5	85956.8775	69710.66778	85556.3775	83852.678	126664.5357	165002.1307	107262.1	134293.9793	176523.0525	78063.47714	84099.79571
nRPLC_199.0976_5.6	20286.38543	17950.96867	26851.85684	40310.66667	17094.10493	15162.16967	29246.98556	26622.76	24103.3075	17930.2975	9683.038786	25599.4313	25970.053	20338.44174	20652.23538	14958.51742	19557.195	25908.35857	18567.19136	16240.71	22520.30375	32593.08575	23364.11625	12961.61217	35146.73668	30761.70333	40498.75667	24041.4725	30339.5	18196.21	51953.30333	19502.9485	18466.71678	14599.37333	60295.675	20892.114	21211.15667	57464	23790.47	19330.64571	20711.30455	23379.15778	13564.82833	25067.952	38485.29	20429.98667	22986.7	22257.76643	11801.65367	17717.26	12524.37567	20921.5825	19618.056	20536.77143	23659.61528	15049.84	20279	30583.38167	18508.43857	23934.95143
nRPLC_172.9914_0.9	4949805.786	1653511.267	2997337.289	997015.0889	1065770.993	1352483.633	3009626.444	5082589.063	1372131.4	860116.35	1353116.95	631153.0043	1206814.18	1273844.878	5519037.231	1774949.975	3916817.625	721074.9857	1253262.505	2336738	2605311.938	3388946.118	2016835.444	1957184.667	2275456.725	1268185.5	1533291.833	1000575.075	4436881.45	1091342.2	373312.3	1509214.1	1672928.636	1361356.333	3616233.383	928866.68	746372.0222	1252013.85	4092952.5	7002562.714	899900.4636	1193690.1	609671.6833	3742601.467	834552.58	3301900.333	827797.1111	1519790.743	3829833.667	3667796.75	2066017.722	1349824.288	4131511.8	4837756.857	1678902.959	862153.2	1607177.793	1327664.058	932096.7857	1466578.8
nRPLC_129.0558_1	7729704.071	8159778.933	8027349.526	8047345.222	7681328.4	8045328.958	9478250.222	8754981.125	8521149.167	7837562.1	9064951.429	9183742.826	9947298.7	11558857.26	5982754.615	7286991.083	9973714.75	6969268	10005254.23	6886412	9126964.5	7718492.2	6892209.563	7294765.833	10480629.19	9066851.333	7114346.667	9506242.75	7608481.5	6884021.25	7642746.667	10597335	6070584.035	8204124	16138651.67	9895138	8262307.444	11962940	9155569.5	11030517.86	9570163	10428131.67	11880435	10767171.53	7450997.8	5846829	8022460.444	13889304.36	7506924.333	9639355	10872683.33	7100063.375	7476539.4	6274379.857	7709423.379	6699612	7778717.429	8071609.25	9149588.429	9347198.714
